Spencer.Dinwiddie,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.2824691267366966(0.2824691267366966),0.0(0.0),0.0(0.0),0.3625824247430137(0.3625824247430137),0.4060193878524564(0.4060193878524564),0.5037397937719102(0.5037397937719102),0.7803026696819596(0.7803026696819596),0.3159532668853318(0.3159532668853318),0.30114947311001605(0.30114947311001605),0.35542698198874095(0.35542698198874095),0.4397228205206737(0.4397228205206737)
Brandon.Jennings,0.0(0.0),0.0(0.0),0.03946706608405866(0.03946706608405866),0.0(0.0),0.22085769298179544(0.22085769298179544),0.1850799296351355(0.1850799296351355),0.0(0.0),0.6696906645266112(0.6696906645266112),0.19218875191626025(0.19218875191626025),0.31856325755651377(0.31856325755651377),0.7429111518818622(0.7429111518818622),0.22166449143341804(0.22166449143341804),0.1971333779265532(0.1971333779265532),0.34324122908296084(0.34324122908296084),0.6193146371521172(0.6193146371521172)
Ish.Smith,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.21888614898214376(0.21888614898214376),0.197650468145872(0.197650468145872),0.0(0.0),0.6790147796608655(0.6790147796608655),0.15111255246470603(0.15111255246470603),0.22820425708890052(0.22820425708890052),0.8151583203648226(0.8151583203648226),0.3055384604770282(0.3055384604770282),0.4186566370125565(0.4186566370125565),0.6389942611252282(0.6389942611252282),0.18431984209641944(0.18431984209641944)
T.J..McConnell,0.0(0.0),0.04726205949130606(0.04726205949130606),0.12807032675601415(0.12807032675601415),0.0(0.0),0.16796015534725137(0.16796015534725137),0.4184061438836593(0.4184061438836593),0.0(0.0),0.46388291922490194(0.46388291922490194),0.23823148671008992(0.23823148671008992),0.16624398043614455(0.16624398043614455),0.8000324743427868(0.8000324743427868),0.37126117730949876(0.37126117730949876),0.6141609225730583(0.6141609225730583),0.440278837419869(0.440278837419869),0.13663762094334037(0.13663762094334037)
Tyler.Ulis,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.13916584108502209(0.13916584108502209),0.11766893532384642(0.11766893532384642),0.0(0.0),0.41952714820143655(0.41952714820143655),0.2497427074697633(0.2497427074697633),0.37012810709003063(0.37012810709003063),0.980748465302365(0.980748465302365),0.08359423923762668(0.08359423923762668),0.4890287842290771(0.4890287842290771),0.8793984746151029(0.8793984746151029),0.2376896300557329(0.2376896300557329)
Lucas.Nogueira,0.0(0.0),0.503642802797138(0.503642802797138),0.5214963764283478(0.5214963764283478),0.7347387994105495(0.7347387994105495),0.09946672921978351(0.09946672921978351),0.0(0.0),0.0(0.0),0.2785174527550476(0.2785174527550476),0.7162880902051464(0.7162880902051464),0.0(0.0),0.0(0.0),0.8858163928550139(0.8858163928550139),0.06685343179795886(0.06685343179795886),0.06481716447584494(0.06481716447584494),0.10113960602052342(0.10113960602052342)
Nerlens.Noel,0.0(0.0),0.5063258966396037(0.5063258966396037),0.7025893780909123(0.7025893780909123),0.6617408525067451(0.6617408525067451),0.09903047385376876(0.09903047385376876),0.0(0.0),0.0(0.0),0.2740916025457094(0.2740916025457094),0.3196172206754667(0.3196172206754667),0.10324626202960865(0.10324626202960865),0.0(0.0),0.6872321371047825(0.6872321371047825),0.3461228261653501(0.3461228261653501),0.31126542299199744(0.31126542299199744),0.004255064220328864(0.004255064220328864)
Joakim.Noah,0.0(0.0),1.0(1.0),0.4516319434226152(0.4516319434226152),0.3539219347208317(0.3539219347208317),0.08823956596592071(0.08823956596592071),0.0(0.0),0.0(0.0),0.2208159411530769(0.2208159411530769),0.6537265414102056(0.6537265414102056),0.1352882002771562(0.1352882002771562),0.0(0.0),0.9699818265157963(0.9699818265157963),0.08912412647404579(0.08912412647404579),0.03942570241625759(0.03942570241625759),0.006508984220426056(0.006508984220426056)
Tristan.Thompson,0.0(0.0),0.6131695302599415(0.6131695302599415),0.7516588292100954(0.7516588292100954),0.6851446624343399(0.6851446624343399),0.0(0.0),0.0(0.0),0.0(0.0),0.26379251709180873(0.26379251709180873),0.4827244294097939(0.4827244294097939),0.0(0.0),0.0(0.0),0.739103847065623(0.739103847065623),0.5368878318967789(0.5368878318967789),0.06563223043296194(0.06563223043296194),0.00902618931529038(0.00902618931529038)
Tyson.Chandler,0.0(0.0),0.7457513377302146(0.7457513377302146),0.7761161281649097(0.7761161281649097),0.4475466170684619(0.4475466170684619),0.0(0.0),0.0(0.0),0.0(0.0),0.08825645473302773(0.08825645473302773),1.0(1.0),0.0(0.0),0.0(0.0),1.0(1.0),0.07469358288656223(0.07469358288656223),0.00982708266654977(0.00982708266654977),0.0(0.0)
